1,,,POST,/api/Users/authenticate,authenticate,"Accept: */* 
Accept-Encoding: gzip, deflate, br 
Connection: keep-alive 
Content-Length: 124 
Content-Type: application/json 
Host: localhost:44308 
User-Agent: PostmanRuntime/7.24.1 
Postman-Token: 06b9042d-3943-41ea-89ab-09ffd4379d90 
",2020-04-16 08:42:52.532000,2020-04-16 14:14:29.706237,Login=ivan Password=ivan,400,"Content-Type: application/json; charset=utf-8 
",910dc098-d1da-479c-9776-2d18374719fd,2020-04-16 14:14:29.937939,Ошибка,Метод 'authenticate' не найден!,
2,,,POST,/api/Users/authenticate,Authenticate,"Accept: */* 
Accept-Encoding: gzip, deflate, br 
Connection: keep-alive 
Content-Length: 124 
Content-Type: application/json 
Host: localhost:44308 
User-Agent: PostmanRuntime/7.24.1 
Postman-Token: ae4f6bbd-ad2e-4c7e-83c5-c5096cc5b50a 
",2020-04-16 08:42:52.532000,2020-04-16 14:14:40.935222,Login=ivan Password=ivan,500,"Content-Type: application/json; charset=utf-8 
",d01fd45e-c8b4-4446-aa13-88542c9592c0,2020-04-16 14:15:40.498620,Неизвестная ошибка!,Сообщите об этой ошибке разработчику!,"Newtonsoft.Json.JsonReaderException: Unexpected character encountered while parsing value: L. Path '', line 0, position 0.
   at Newtonsoft.Json.JsonTextReader.ParseValue()
   at Newtonsoft.Json.JsonReader.ReadAndMoveToContent()
   at Newtonsoft.Json.JsonReader.ReadForType(JsonContract contract, Boolean hasConverter)
   at Newtonsoft.Json.Serialization.JsonSerializerInternalReader.Deserialize(JsonReader reader, Type objectType, Boolean checkAdditionalContent)
   at Newtonsoft.Json.JsonSerializer.DeserializeInternal(JsonReader reader, Type objectType)
   at Newtonsoft.Json.JsonSerializer.Deserialize(JsonReader reader, Type objectType)
   at Newtonsoft.Json.JsonConvert.DeserializeObject(String value, Type type, JsonSerializerSettings settings)
   at Newtonsoft.Json.JsonConvert.DeserializeObject[T](String value, JsonSerializerSettings settings)
   at Newtonsoft.Json.JsonConvert.DeserializeObject[T](String value)
   at FarmAppServer.Controllers.UsersController.Authenticate(RequestBody requestBody) in g:\disk E\Projects\FarmApp\FarmAppServer\Controllers\UsersController.cs:line 51
   at lambda_method(Closure , Object )
   at Microsoft.Extensions.Internal.ObjectMethodExecutorAwaitable.Awaiter.GetResult()
   at Microsoft.AspNetCore.Mvc.Infrastructure.ActionMethodExecutor.AwaitableObjectResultExecutor.Execute(IActionResultTypeMapper mapper, ObjectMethodExecutor executor, Object controller, Object[] arguments)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.<InvokeActionMethodAsync>g__Awaited|12_0(ControllerActionInvoker invoker, ValueTask`1 actionResultValueTask)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.<InvokeNextActionFilterAsync>g__Awaited|10_0(ControllerActionInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Rethrow(ActionExecutedContextSealed context)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Next(State& next, Scope& scope, Object& state, Boolean& isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.InvokeInnerFilterAsync()
--- End of stack trace from previous location where exception was thrown ---
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.<InvokeFilterPipelineAsync>g__Awaited|19_0(ResourceInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.<InvokeAsync>g__Logged|17_1(ResourceInvoker invoker)
   at Microsoft.AspNetCore.Routing.EndpointMiddleware.<Invoke>g__AwaitRequestTask|6_0(Endpoint endpoint, Task requestTask, ILogger logger)
   at FarmAppServer.Middlewares.ValidationMiddleware.Invoke(HttpContext context, IValidation validation, ICustomLogger logger) in g:\disk E\Projects\FarmApp\FarmAppServer\Middlewares\ValidationMiddleware.cs:line 23
   at FarmAppServer.Middlewares.ErrorHandlingMiddleware.Invoke(HttpContext context, FarmAppContext appContext, ICustomLogger logger) in g:\disk E\Projects\FarmApp\FarmAppServer\Middlewares\ErrorHandlingMiddleware.cs:line 34"
3,,,POST,/api/Users/authenticate,Authenticate,"Accept: */* 
Accept-Encoding: gzip, deflate, br 
Connection: keep-alive 
Content-Length: 124 
Content-Type: application/json 
Host: localhost:44308 
User-Agent: PostmanRuntime/7.24.1 
Postman-Token: d20b7f81-5ff4-4a10-9a65-0b2a784164f8 
",2020-04-16 08:42:52.532000,2020-04-16 14:16:26.903268,Login=ivan Password=ivan,500,"Content-Type: application/json; charset=utf-8 
",c70433f9-7641-4834-847b-a4cecf96ebea,2020-04-16 14:16:52.018394,Неизвестная ошибка!,Сообщите об этой ошибке разработчику!,"Newtonsoft.Json.JsonReaderException: Unexpected character encountered while parsing value: L. Path '', line 0, position 0.
   at Newtonsoft.Json.JsonTextReader.ParseValue()
   at Newtonsoft.Json.JsonReader.ReadAndMoveToContent()
   at Newtonsoft.Json.JsonReader.ReadForType(JsonContract contract, Boolean hasConverter)
   at Newtonsoft.Json.Serialization.JsonSerializerInternalReader.Deserialize(JsonReader reader, Type objectType, Boolean checkAdditionalContent)
   at Newtonsoft.Json.JsonSerializer.DeserializeInternal(JsonReader reader, Type objectType)
   at Newtonsoft.Json.JsonSerializer.Deserialize(JsonReader reader, Type objectType)
   at Newtonsoft.Json.JsonConvert.DeserializeObject(String value, Type type, JsonSerializerSettings settings)
   at Newtonsoft.Json.JsonConvert.DeserializeObject[T](String value, JsonSerializerSettings settings)
   at Newtonsoft.Json.JsonConvert.DeserializeObject[T](String value)
   at FarmAppServer.Controllers.UsersController.Authenticate(RequestBody requestBody) in g:\disk E\Projects\FarmApp\FarmAppServer\Controllers\UsersController.cs:line 51
   at lambda_method(Closure , Object )
   at Microsoft.Extensions.Internal.ObjectMethodExecutorAwaitable.Awaiter.GetResult()
   at Microsoft.AspNetCore.Mvc.Infrastructure.ActionMethodExecutor.AwaitableObjectResultExecutor.Execute(IActionResultTypeMapper mapper, ObjectMethodExecutor executor, Object controller, Object[] arguments)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.<InvokeActionMethodAsync>g__Awaited|12_0(ControllerActionInvoker invoker, ValueTask`1 actionResultValueTask)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.<InvokeNextActionFilterAsync>g__Awaited|10_0(ControllerActionInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Rethrow(ActionExecutedContextSealed context)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Next(State& next, Scope& scope, Object& state, Boolean& isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.InvokeInnerFilterAsync()
--- End of stack trace from previous location where exception was thrown ---
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.<InvokeFilterPipelineAsync>g__Awaited|19_0(ResourceInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.<InvokeAsync>g__Logged|17_1(ResourceInvoker invoker)
   at Microsoft.AspNetCore.Routing.EndpointMiddleware.<Invoke>g__AwaitRequestTask|6_0(Endpoint endpoint, Task requestTask, ILogger logger)
   at FarmAppServer.Middlewares.ValidationMiddleware.Invoke(HttpContext context, IValidation validation, ICustomLogger logger) in g:\disk E\Projects\FarmApp\FarmAppServer\Middlewares\ValidationMiddleware.cs:line 23
   at FarmAppServer.Middlewares.ErrorHandlingMiddleware.Invoke(HttpContext context, FarmAppContext appContext, ICustomLogger logger) in g:\disk E\Projects\FarmApp\FarmAppServer\Middlewares\ErrorHandlingMiddleware.cs:line 34"
4,,,POST,/api/Users/authenticate,Authenticate,"Accept: */* 
Accept-Encoding: gzip, deflate, br 
Connection: keep-alive 
Content-Length: 124 
Content-Type: application/json 
Host: localhost:44308 
User-Agent: PostmanRuntime/7.24.1 
Postman-Token: f21b509b-dcc4-4666-988f-fe4597aac7fc 
",2020-04-16 08:42:52.532000,2020-04-16 14:17:29.179633,Login=ivan Password=ivan,500,"Content-Type: application/json; charset=utf-8 
",dd7b4c0f-776d-462d-8839-fbe5fe926cbc,2020-04-16 14:17:50.233282,Неизвестная ошибка!,Сообщите об этой ошибке разработчику!,"Newtonsoft.Json.JsonReaderException: Unexpected character encountered while parsing value: L. Path '', line 0, position 0.
   at Newtonsoft.Json.JsonTextReader.ParseValue()
   at Newtonsoft.Json.JsonReader.ReadAndMoveToContent()
   at Newtonsoft.Json.JsonReader.ReadForType(JsonContract contract, Boolean hasConverter)
   at Newtonsoft.Json.Serialization.JsonSerializerInternalReader.Deserialize(JsonReader reader, Type objectType, Boolean checkAdditionalContent)
   at Newtonsoft.Json.JsonSerializer.DeserializeInternal(JsonReader reader, Type objectType)
   at Newtonsoft.Json.JsonSerializer.Deserialize(JsonReader reader, Type objectType)
   at Newtonsoft.Json.JsonConvert.DeserializeObject(String value, Type type, JsonSerializerSettings settings)
   at Newtonsoft.Json.JsonConvert.DeserializeObject[T](String value, JsonSerializerSettings settings)
   at Newtonsoft.Json.JsonConvert.DeserializeObject[T](String value)
   at FarmAppServer.Controllers.UsersController.Authenticate(RequestBody requestBody) in g:\disk E\Projects\FarmApp\FarmAppServer\Controllers\UsersController.cs:line 51
   at lambda_method(Closure , Object )
   at Microsoft.Extensions.Internal.ObjectMethodExecutorAwaitable.Awaiter.GetResult()
   at Microsoft.AspNetCore.Mvc.Infrastructure.ActionMethodExecutor.AwaitableObjectResultExecutor.Execute(IActionResultTypeMapper mapper, ObjectMethodExecutor executor, Object controller, Object[] arguments)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.<InvokeActionMethodAsync>g__Awaited|12_0(ControllerActionInvoker invoker, ValueTask`1 actionResultValueTask)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.<InvokeNextActionFilterAsync>g__Awaited|10_0(ControllerActionInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Rethrow(ActionExecutedContextSealed context)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Next(State& next, Scope& scope, Object& state, Boolean& isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.InvokeInnerFilterAsync()
--- End of stack trace from previous location where exception was thrown ---
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.<InvokeFilterPipelineAsync>g__Awaited|19_0(ResourceInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.<InvokeAsync>g__Logged|17_1(ResourceInvoker invoker)
   at Microsoft.AspNetCore.Routing.EndpointMiddleware.<Invoke>g__AwaitRequestTask|6_0(Endpoint endpoint, Task requestTask, ILogger logger)
   at FarmAppServer.Middlewares.ValidationMiddleware.Invoke(HttpContext context, IValidation validation, ICustomLogger logger) in g:\disk E\Projects\FarmApp\FarmAppServer\Middlewares\ValidationMiddleware.cs:line 23
   at FarmAppServer.Middlewares.ErrorHandlingMiddleware.Invoke(HttpContext context, FarmAppContext appContext, ICustomLogger logger) in g:\disk E\Projects\FarmApp\FarmAppServer\Middlewares\ErrorHandlingMiddleware.cs:line 34"
5,,,POST,/api/Users/authenticate,,"Accept: */* 
Accept-Encoding: gzip, deflate, br 
Connection: keep-alive 
Content-Length: 150 
Content-Type: application/json 
Host: localhost:44308 
User-Agent: PostmanRuntime/7.24.1 
Postman-Token: 37ee812c-ae37-4276-b3bb-523a267d9892 
",,2020-04-16 14:20:34.734003,"{
  ""methodRoute"": ""Authenticate"",
  ""requestTime"": ""2020-04-16T08:42:52.532Z"",
  ""param"" : {
  	""Login"" : ""ivan"",
  	""Password"" : ""ivan""
  }
}",400,"Content-Type: application/json; charset=utf-8 
",6ad6c64a-03fe-4a91-8cf8-a60fcb89d346,2020-04-16 14:20:34.734644,Ошибка,"Неверные параметры запроса JSON: After parsing a value an unexpected character was encountered: :. Path 'param', line 5, position 11.",
6,,,POST,/api/Users/authenticate,,"Accept: */* 
Accept-Encoding: gzip, deflate, br 
Connection: keep-alive 
Content-Length: 147 
Content-Type: application/json 
Host: localhost:44308 
User-Agent: PostmanRuntime/7.24.1 
Postman-Token: 6adcf2b8-db0d-4e5b-b4e6-064c9f5b3c65 
",,2020-04-16 14:26:03.076054,"{
  ""MethodRoute"": ""Authenticate"",
  ""RequestTime"": ""2020-04-16T08:42:52.532Z"",
  ""Param"": {
  	""Login"": ""ivan"",
  	""Password"": ""ivan""
  }
}",400,"Content-Type: application/json; charset=utf-8 
",ceb280df-8946-4957-a8e6-c521552fd9f7,2020-04-16 14:26:09.645974,Ошибка,"Неверные параметры запроса JSON: After parsing a value an unexpected character was encountered: :. Path 'Param', line 5, position 10.",
7,,,POST,/api/Users/authenticate,,"Accept: */* 
Accept-Encoding: gzip, deflate, br 
Connection: keep-alive 
Content-Length: 47 
Content-Type: application/json 
Host: localhost:44308 
User-Agent: PostmanRuntime/7.24.1 
Postman-Token: eca2b1a4-7714-4f3e-8865-978766953303 
",,2020-04-16 14:30:40.557791,"{
  ""Login"" : ""ivan"",
  ""Password"": ""ivan""
}",400,"Content-Type: application/json; charset=utf-8 
",71f8d9a8-b483-4863-9bd7-efe951557a3c,2020-04-16 14:30:40.558318,Ошибка,"Неверные параметры запроса JSON: Could not find member 'Password' on object of type 'RequestBody'. Path 'Password', line 3, position 13.",
8,,,POST,/api/Users/authenticate,,"Accept: */* 
Accept-Encoding: gzip, deflate, br 
Connection: keep-alive 
Content-Length: 47 
Content-Type: application/json 
Host: localhost:44308 
User-Agent: PostmanRuntime/7.24.1 
Postman-Token: 4d2868db-3b2c-4a58-8ff8-c2033318cc7d 
",,2020-04-16 14:36:19.735107,"{
  ""Login"" : ""ivan"",
  ""Password"": ""ivan""
}",400,"Content-Type: application/json; charset=utf-8 
",756de31e-3021-4977-9139-57b130a03731,2020-04-16 14:36:19.735705,Ошибка,"Неверные параметры запроса JSON: Could not find member 'Password' on object of type 'RequestBody'. Path 'Password', line 3, position 13.",
9,,,POST,/api/Users/authenticate,,"Accept: */* 
Accept-Encoding: gzip, deflate, br 
Connection: keep-alive 
Content-Length: 149 
Content-Type: application/json 
Host: localhost:44308 
User-Agent: PostmanRuntime/7.24.1 
Postman-Token: 344f609d-cfee-4661-893d-9aff3f15c80d 
",,2020-04-16 14:39:37.791835,"{
  ""MethodRoute"": ""Authenticate"",
  ""RequestTime"": ""2020-04-16T08:42:52.532Z"",
  ""Param"": {
    ""Login"": ""ivan"",
    ""Password"": ""ivan""
  }
}",400,"Content-Type: application/json; charset=utf-8 
",8f130e97-a104-4d43-89e5-b3aad33607ae,2020-04-16 14:39:38.532744,Ошибка,"Неверные параметры запроса JSON: After parsing a value an unexpected character was encountered: :. Path 'Param', line 5, position 11.",
10,,,POST,/api/Users/authenticate,,"Accept: */* 
Accept-Encoding: gzip, deflate, br 
Connection: keep-alive 
Content-Length: 150 
Content-Type: application/json 
Host: localhost:44308 
User-Agent: PostmanRuntime/7.24.1 
Postman-Token: 428cb234-28e0-49b4-9fbf-ebfeda634b14 
",,2020-04-16 14:41:37.254285,"{
  ""MethodRoute"": ""Authenticate"",
  ""RequestTime"": ""2020-04-16T08:42:52.532Z"",
  ""Param"": {
    ""Login"" : ""ivan"",
    ""Password"": ""ivan""
  }
}",400,"Content-Type: application/json; charset=utf-8 
",13c541a2-3291-4280-a2aa-6144a8c03f5c,2020-04-16 14:41:37.254944,Ошибка,"Неверные параметры запроса JSON: After parsing a value an unexpected character was encountered: :. Path 'Param', line 5, position 12.",
